1763952869844,1,1,0.036847991
1763952869952,1,1,0.005399103
1763952869959,1,1,0.003176845
1763952869962,1,1,0.002922558
1763952869966,1,1,0.003290952
1763952869970,1,1,0.002967297
1763952869974,1,1,0.003318392
1763952869977,1,1,0.00294801
1763952869981,1,1,0.002756609
1763952869984,1,1,0.002846059
1763952869988,1,1,0.003309827
1763952869992,1,1,0.003049699
1763952869996,1,1,0.003394416
1763952870000,1,1,0.003033404
1763952870003,1,1,0.002782373
1763952870007,1,1,0.002859973
1763952870010,1,1,0.002776026
1763952870014,1,1,0.002780731
1763952870017,1,1,0.003071392
1763952870021,1,1,0.002855464
1763952870024,1,1,0.002911615
1763952870027,1,1,0.00275719
1763952870031,1,1,0.003225506
1763952870035,1,1,0.002852141
1763952870038,1,1,0.002722069
1763952870041,1,1,0.002722059
1763952870045,1,1,0.002737993
1763952870048,1,1,0.002791033
1763952870051,1,1,0.003770854
1763952870056,1,1,0.002803288
1763952870059,1,1,0.003023524
1763952870062,1,1,0.002955641
1763952870066,1,1,0.002858203
1763952870069,1,1,0.003173991
1763952870073,1,1,0.002915999
1763952870076,1,1,0.002718703
1763952870080,1,1,0.004225342
1763952870084,1,1,0.002770068
1763952870088,1,1,0.002680974
1763952870091,1,1,0.00264196
1763952870094,1,1,0.002684366
1763952870097,1,1,0.003116454
1763952870101,1,1,0.004343888
1763952870106,1,1,0.004493632
1763952870111,1,1,0.002670164
1763952870115,1,1,0.003204523
1763952870119,1,1,0.002658285
1763952870122,1,1,0.002657826
1763952870125,1,1,0.002802369
1763952870129,1,1,0.002718193
1763952870133,2,1,0.004186207
1763952870137,2,1,0.005901513
1763952870145,2,1,0.003542422
1763952870150,2,1,0.003458347
1763952870154,2,1,0.003469946
1763952870158,2,1,0.003652042
1763952870162,2,1,0.003507382
1763952870166,2,1,0.003539287
1763952870170,2,1,0.003438471
1763952870175,2,1,0.003534668
1763952870179,2,1,0.005118053
1763952870184,2,1,0.003942506
1763952870189,2,1,0.003934494
1763952870193,2,1,0.004317071
1763952870198,2,1,0.004089263
1763952870203,2,1,0.003360335
1763952870207,2,1,0.003411679
1763952870210,2,1,0.003357925
1763952870214,2,1,0.003336207
1763952870219,2,1,0.003427792
1763952870223,2,1,0.003465081
1763952870226,2,1,0.00339624
1763952870230,2,1,0.003395034
1763952870234,2,1,0.003525561
1763952870238,2,1,0.003370735
1763952870242,2,1,0.003431835
1763952870246,2,1,0.006222868
1763952870252,2,1,0.00370059
1763952870257,2,1,0.003492115
1763952870261,2,1,0.003451106
1763952870265,2,1,0.005302675
1763952870271,2,1,0.003638585
1763952870275,2,1,0.003349441
1763952870281,2,1,0.00428609
1763952870286,2,1,0.003764376
1763952870290,2,1,0.00413764
1763952870296,2,1,0.00471788
1763952870302,2,1,0.003845645
1763952870307,2,1,0.003427957
1763952870310,2,1,0.004419824
1763952870315,2,1,0.00336534
1763952870320,2,1,0.003399004
1763952870323,2,1,0.003909507
1763952870328,2,1,0.003412934
1763952870332,2,1,0.003802331
1763952870337,2,1,0.003975674
1763952870342,2,1,0.006968156
1763952870349,2,1,0.003417002
1763952870353,2,1,0.003396088
1763952870357,2,1,0.003403081
1763952870361,3,1,0.003731593
1763952870365,3,1,0.003427522
1763952870369,3,1,0.003448086
1763952870373,3,1,0.003913729
1763952870377,3,1,0.003425221
1763952870381,3,1,0.003415924
1763952870385,3,1,0.003445764
1763952870389,3,1,0.00346571
1763952870393,3,1,0.003433669
1763952870397,3,1,0.003428494
1763952870401,3,1,0.00449634
1763952870406,3,1,0.003608751
1763952870410,3,1,0.0037547
1763952870414,3,1,0.003638329
1763952870419,3,1,0.00346681
1763952870423,3,1,0.003731681
1763952870429,3,1,0.00422031
1763952870434,3,1,0.003446199
1763952870438,3,1,0.003461884
1763952870443,3,1,0.003592532
1763952870447,3,1,0.003510696
1763952870454,3,1,0.003699004
1763952870458,3,1,0.003466317
1763952870462,3,1,0.003638357
1763952870467,3,1,0.003747198
1763952870472,3,1,0.007031373
1763952870480,3,1,0.004382558
1763952870486,3,1,0.007010255
1763952870495,3,1,0.003707535
1763952870500,3,1,0.003432484
1763952870504,3,1,0.003433806
1763952870508,3,1,0.003438681
1763952870512,3,1,0.003471483
1763952870516,3,1,0.003465123
1763952870520,3,1,0.004534517
1763952870524,3,1,0.003424759
1763952870528,3,1,0.003716399
1763952870532,3,1,0.00343233
1763952870536,3,1,0.003415991
1763952870541,3,1,0.003708671
1763952870545,3,1,0.003408671
1763952870549,3,1,0.003400146
1763952870552,3,1,0.003443713
1763952870556,3,1,0.003402395
1763952870560,3,1,0.003704277
1763952870564,3,1,0.003443372
1763952870568,3,1,0.003378073
1763952870573,3,1,0.003508214
1763952870577,3,1,0.003374616
1763952870581,3,1,0.003377826
1763952870585,4,1,0.201023827
1763952870787,4,1,0.193998079
1763952870983,4,1,0.1948016
1763952871178,4,1,0.193556596
1763952871374,4,1,0.198356904
1763952871573,4,1,0.190263723
1763952871765,4,1,0.188484223
1763952871954,4,1,0.226733983
1763952872181,4,1,0.20405262
1763952872386,4,1,0.203296799
1763952872590,4,1,0.193568809
1763952872787,4,1,0.174753581
1763952872963,4,1,0.161769066
1763952873127,4,1,0.280286298
1763952873408,4,1,0.235396799
1763952873645,4,1,0.173635006
1763952873819,4,1,0.17931568
1763952873999,4,1,0.173788048
1763952874174,4,1,0.267413396
1763952874442,4,1,0.2138475
1763952874658,4,1,0.212046173
1763952874871,4,1,0.205178327
1763952875077,4,1,0.209264383
1763952875288,4,1,0.201456179
1763952875490,4,1,0.202593237
1763952875693,4,1,0.198475225
1763952875893,4,1,0.198830687
1763952876092,4,1,0.206332209
1763952876300,4,1,0.210676531
1763952876511,4,1,0.202726316
1763952876715,4,1,0.210026069
1763952876927,4,1,0.209045383
1763952877137,4,1,0.210743777
1763952877349,4,1,0.210505111
1763952877561,4,1,0.210139807
1763952877772,4,1,0.21998064
1763952877992,4,1,0.231551321
1763952878225,4,1,0.226263608
1763952878452,4,1,0.206272506
1763952878660,4,1,0.215469174
1763952878877,4,1,0.22235431
1763952879100,4,1,0.229390676
1763952879333,4,1,0.253658926
1763952879588,4,1,0.236070653
1763952879826,4,1,0.230435999
1763952880057,4,1,0.243838684
1763952880302,4,1,0.229587792
1763952880534,4,1,0.246718877
1763952880782,4,1,0.247153235
1763952881030,4,1,0.21355013
1763952881244,5,1,0.00796914
1763952881253,5,1,0.006762587
1763952881260,5,1,0.006405241
1763952881267,5,1,0.006551499
1763952881274,5,1,0.006708928
1763952881281,5,1,0.006411233
1763952881288,5,1,0.00651285
1763952881294,5,1,0.0064894
1763952881301,5,1,0.006316275
1763952881308,5,1,0.006421389
1763952881315,5,1,0.006413504
1763952881322,5,1,0.007576173
1763952881330,5,1,0.009143702
1763952881340,5,1,0.007472008
1763952881348,5,1,0.006445587
1763952881355,5,1,0.006506769
1763952881362,5,1,0.006673155
1763952881369,5,1,0.00638367
1763952881377,5,1,0.006388935
1763952881383,5,1,0.006318528
1763952881390,5,1,0.010667727
1763952881401,5,1,0.007456534
1763952881411,5,1,0.006368413
1763952881418,5,1,0.006316329
1763952881425,5,1,0.006400834
1763952881432,5,1,0.006321051
1763952881439,5,1,0.006477197
1763952881446,5,1,0.008578547
1763952881455,5,1,0.006417097
1763952881462,5,1,0.006377537
1763952881469,5,1,0.006330505
1763952881476,5,1,0.006442715
1763952881485,5,1,0.006441809
1763952881492,5,1,0.006532884
1763952881499,5,1,0.006778289
1763952881507,5,1,0.008190466
1763952881516,5,1,0.00676756
1763952881523,5,1,0.006498522
1763952881531,5,1,0.006728967
1763952881538,5,1,0.007603939
1763952881547,5,1,0.006445715
1763952881554,5,1,0.006682424
1763952881561,5,1,0.006434336
1763952881568,5,1,0.007107256
1763952881577,5,1,0.007343454
1763952881585,5,1,0.006455007
1763952881592,5,1,0.006847517
1763952881601,5,1,0.007755005
1763952881610,5,1,0.006692373
1763952881617,5,1,0.006965296
1763952881625,6,1,0.024579507
1763952881651,6,1,0.01482712
1763952881667,6,1,0.013971891
1763952881682,6,1,0.015458704
1763952881699,6,1,0.014964354
1763952881715,6,1,0.018081093
1763952881735,6,1,0.018748686
1763952881754,6,1,0.013464064
1763952881768,6,1,0.013207057
1763952881782,6,1,0.014033834
1763952881796,6,1,0.013053036
1763952881810,6,1,0.01293648
1763952881823,6,1,0.01274234
1763952881836,6,1,0.012832965
1763952881851,6,1,0.012836622
1763952881865,6,1,0.013210769
1763952881878,6,1,0.013017121
1763952881892,6,1,0.015226207
1763952881907,6,1,0.013910024
1763952881922,6,1,0.013582652
1763952881936,6,1,0.01325399
1763952881950,6,1,0.014048103
1763952881964,6,1,0.012941487
1763952881978,6,1,0.012810814
1763952881991,6,1,0.013091674
1763952882004,6,1,0.013113821
1763952882018,6,1,0.012777293
1763952882031,6,1,0.012936968
1763952882045,6,1,0.012990211
1763952882058,6,1,0.013489363
1763952882072,6,1,0.0172964
1763952882093,6,1,0.017444696
1763952882111,6,1,0.025723199
1763952882137,6,1,0.026861796
1763952882165,6,1,0.015253567
1763952882181,6,1,0.01358011
1763952882195,6,1,0.013326262
1763952882209,6,1,0.013845618
1763952882224,6,1,0.013088404
1763952882237,6,1,0.013318904
1763952882251,6,1,0.012845776
1763952882264,6,1,0.012861106
1763952882278,6,1,0.01392086
1763952882292,6,1,0.01316673
1763952882305,6,1,0.01282771
1763952882319,6,1,0.013286923
1763952882333,6,1,0.014819641
1763952882348,6,1,0.013208514
1763952882362,6,1,0.013300971
1763952882375,6,1,0.017602801
1763952882488,1,5,0.0107588662
1763952882570,1,5,0.0126214898
1763952882586,1,5,0.0123565334
1763952882601,1,5,0.0128955442
1763952882618,1,5,0.011315414800000001
1763952882632,1,5,0.0112157714
1763952882647,1,5,0.011252697800000001
1763952882660,1,5,0.0116381436
1763952882675,1,5,0.011216252199999999
1763952882689,1,5,0.0115042436
1763952882704,1,5,0.011164979
1763952882718,1,5,0.0116814628
1763952882733,1,5,0.0116482324
1763952882747,1,5,0.0113145144
1763952882762,1,5,0.0117039902
1763952882776,1,5,0.012250861
1763952882791,1,5,0.0196291456
1763952882813,1,5,0.0119958446
1763952882828,1,5,0.0115610796
1763952882843,1,5,0.011880351400000001
1763952882857,1,5,0.0120723256
1763952882871,1,5,0.0152074342
1763952882889,1,5,0.011414013
1763952882903,1,5,0.0123465982
1763952882917,1,5,0.0112869542
1763952882931,1,5,0.011988721
1763952882946,1,5,0.010750165
1763952882960,1,5,0.0112984924
1763952882973,1,5,0.0121505534
1763952882987,1,5,0.011056930599999999
1763952883003,1,5,0.0118810862
1763952883016,1,5,0.0108975642
1763952883030,1,5,0.011544668199999998
1763952883045,1,5,0.0116388858
1763952883060,1,5,0.012943004199999998
1763952883074,1,5,0.0111646452
1763952883089,1,5,0.013441067400000001
1763952883104,1,5,0.011925096
1763952883119,1,5,0.0126079186
1763952883134,1,5,0.0110269494
1763952883147,1,5,0.0111238192
1763952883161,1,5,0.014253789400000001
1763952883177,1,5,0.0190675818
1763952883198,1,5,0.012180383800000001
1763952883214,1,5,0.0118135482
1763952883227,1,5,0.010658155800000001
1763952883241,1,5,0.0118004616
1763952883255,1,5,0.0129138744
1763952883269,1,5,0.0103804052
1763952883282,1,5,0.0103978376
1763952883296,2,5,0.015728093
1763952883314,2,5,0.0149236438
1763952883331,2,5,0.0155839878
1763952883349,2,5,0.0162807594
1763952883368,2,5,0.0169011684
1763952883387,2,5,0.0165168222
1763952883406,2,5,0.0163036544
1763952883425,2,5,0.015388062800000001
1763952883442,2,5,0.0148663404
1763952883459,2,5,0.0145867374
1763952883476,2,5,0.0151116704
1763952883493,2,5,0.0156555322
1763952883511,2,5,0.015249733599999999
1763952883528,2,5,0.0153546372
1763952883546,2,5,0.0150095338
1763952883564,2,5,0.015276775800000001
1763952883581,2,5,0.0158317782
1763952883600,2,5,0.0241235504
1763952883626,2,5,0.0190556354
1763952883648,2,5,0.015546804800000001
1763952883665,2,5,0.015379284
1763952883683,2,5,0.0151889698
1763952883700,2,5,0.0145280546
1763952883717,2,5,0.014353903
1763952883734,2,5,0.0145563164
1763952883752,2,5,0.0160944542
1763952883770,2,5,0.015105014
1763952883788,2,5,0.0150943686
1763952883806,2,5,0.0159728118
1763952883823,2,5,0.016323525800000002
1763952883843,2,5,0.0157544184
1763952883861,2,5,0.015293332
1763952883878,2,5,0.015063723
1763952883895,2,5,0.014890567
1763952883912,2,5,0.013979418
1763952883929,2,5,0.0150537986
1763952883946,2,5,0.015486914199999998
1763952883963,2,5,0.0157511642
1763952883981,2,5,0.0179013614
1763952884001,2,5,0.0153430938
1763952884018,2,5,0.0148889968
1763952884035,2,5,0.0185813106
1763952884055,2,5,0.0154030864
1763952884072,2,5,0.021631829
1763952884097,2,5,0.0158310592
1763952884114,2,5,0.0158740424
1763952884131,2,5,0.013893477599999999
1763952884148,2,5,0.0147593476
1763952884165,2,5,0.014818754
1763952884182,2,5,0.014541331
1763952884200,3,5,0.014900759
1763952884217,3,5,0.015451378
1763952884235,3,5,0.015843322
1763952884254,3,5,0.0153751578
1763952884272,3,5,0.0152150034
1763952884289,3,5,0.0156885922
1763952884307,3,5,0.0162561528
1763952884325,3,5,0.0162880936
1763952884343,3,5,0.0155445216
1763952884361,3,5,0.015803932
1763952884378,3,5,0.0159081238
1763952884395,3,5,0.015485283800000001
1763952884413,3,5,0.015972435400000002
1763952884430,3,5,0.0149755284
1763952884448,3,5,0.016684923
1763952884467,3,5,0.0148613712
1763952884484,3,5,0.0152494884
1763952884502,3,5,0.0154449472
1763952884519,3,5,0.014757756
1763952884537,3,5,0.015090531
1763952884554,3,5,0.0149993368
1763952884572,3,5,0.0171924648
1763952884591,3,5,0.014984329800000001
1763952884609,3,5,0.0157089214
1763952884627,3,5,0.014731134199999999
1763952884644,3,5,0.015680299800000002
1763952884661,3,5,0.0152610756
1763952884680,3,5,0.014967442199999998
1763952884697,3,5,0.0154761494
1763952884715,3,5,0.0192681736
1763952884735,3,5,0.0151907176
1763952884752,3,5,0.0149927206
1763952884770,3,5,0.0158167308
1763952884787,3,5,0.0154849602
1763952884804,3,5,0.0160174888
1763952884821,3,5,0.015230328199999999
1763952884839,3,5,0.0158888504
1763952884856,3,5,0.0156170028
1763952884874,3,5,0.015564096199999999
1763952884891,3,5,0.0147731306
1763952884909,3,5,0.015445160199999999
1763952884926,3,5,0.0157209264
1763952884943,3,5,0.0154097734
1763952884960,3,5,0.0156467686
1763952884977,3,5,0.015648001800000002
1763952884994,3,5,0.0157723038
1763952885012,3,5,0.0154801984
1763952885029,3,5,0.016059859
1763952885047,3,5,0.0165711744
1763952885066,3,5,0.0169993494
1763952885084,4,5,1.4746128314
1763952886572,4,5,1.3119585108
1763952887903,4,5,1.329513799
1763952889244,4,5,2.2594144998
1763952891536,4,5,2.4567980676
1763952893998,4,5,1.5071498427999999
1763952895516,4,5,1.4295696758
1763952896959,4,5,1.408203194
1763952898382,4,5,1.4235790742
1763952899817,4,5,1.4623546024
1763952901289,4,5,1.428278234
1763952902729,4,5,1.4401189454
1763952904187,4,5,1.4392526082000001
1763952905639,4,5,1.4406461017999999
1763952907087,4,5,1.4453612664000002
1763952908548,4,5,1.4621178304
1763952910021,4,5,1.4608341346
1763952911494,4,5,1.4769560604
1763952912976,4,5,1.4857609824
1763952914471,4,5,1.4799895615999998
1763952915962,4,5,1.4782539916
1763952917451,4,5,1.4215315932
1763952918888,4,5,1.406934373
1763952920307,4,5,1.891979409
1763952922225,4,5,1.784068563
1763952924015,4,5,1.5146074738
1763952925537,4,5,1.5164415502000002
1763952927070,4,5,1.5405069882
1763952928622,4,5,1.5526746914
1763952930182,4,5,1.4669610326
1763952931661,4,5,1.5516093742000001
1763952933223,4,5,1.4415122012000001
1763952934670,4,5,1.325625484
1763952936009,4,5,3.0013696428000003
1763952939016,4,5,1.4025697454000001
1763952940426,4,5,1.425045468
1763952941860,4,5,1.429597606
1763952943297,4,5,1.3323069482
1763952944636,4,5,1.344223887
1763952945992,4,5,1.0272685804
1763952947056,4,5,0.6775780224
1763952947752,4,5,0.5887070496
1763952948356,4,5,0.5951820308
1763952948966,4,5,0.6087255574
1763952949581,4,5,0.6000661763999999
1763952950190,4,5,0.6138237656000001
1763952950812,4,5,0.6102302942000001
1763952951429,4,5,0.5827735732
1763952952022,4,5,0.5919841473999999
1763952952622,4,5,0.5972946003999999
1763952953233,5,5,0.0320675556
1763952953269,5,5,0.0276117842
1763952953303,5,5,0.032444785
1763952953338,5,5,0.0309208888
1763952953373,5,5,0.0278563336
1763952953408,5,5,0.0315428686
1763952953443,5,5,0.0311701196
1763952953478,5,5,0.0307968832
1763952953512,5,5,0.032239136
1763952953547,5,5,0.0289155654
1763952953580,5,5,0.0302343232
1763952953613,5,5,0.02974049
1763952953646,5,5,0.0316006668
1763952953680,5,5,0.0299578876
1763952953713,5,5,0.0318350852
1763952953748,5,5,0.0411675876
1763952953791,5,5,0.0380359054
1763952953832,5,5,0.034104998
1763952953869,5,5,0.030811785
1763952953903,5,5,0.0285757824
1763952953937,5,5,0.029620992399999997
1763952953970,5,5,0.0291285372
1763952954005,5,5,0.030543202199999998
1763952954039,5,5,0.031260869600000005
1763952954072,5,5,0.0315089896
1763952954106,5,5,0.0312595738
1763952954141,5,5,0.0362160098
1763952954179,5,5,0.029926802199999998
1763952954213,5,5,0.0299923712
1763952954246,5,5,0.0269647646
1763952954280,5,5,0.0270981632
1763952954315,5,5,0.0317575326
1763952954351,5,5,0.0317203376
1763952954385,5,5,0.0304993858
1763952954418,5,5,0.030594958600000003
1763952954451,5,5,0.030699513
1763952954485,5,5,0.0325548276
1763952954519,5,5,0.030601121
1763952954552,5,5,0.0293431254
1763952954586,5,5,0.0286315918
1763952954620,5,5,0.030176091800000002
1763952954653,5,5,0.031840146
1763952954686,5,5,0.028810261
1763952954720,5,5,0.0315334876
1763952954754,5,5,0.032088651
1763952954792,5,5,0.031976819600000005
1763952954826,5,5,0.0320011998
1763952954861,5,5,0.0320261572
1763952954895,5,5,0.0316240982
1763952954929,5,5,0.031795185600000005
1763952954963,6,5,0.0658786848
1763952955030,6,5,0.0640573592
1763952955097,6,5,0.0638994104
1763952955162,6,5,0.0646517504
1763952955229,6,5,0.0632757094
1763952955294,6,5,0.06408621
1763952955360,6,5,0.06492227639999999
1763952955427,6,5,0.0639138132
1763952955493,6,5,0.0641103914
1763952955558,6,5,0.0641921934
1763952955624,6,5,0.0657570966
1763952955695,6,5,0.0786710866
1763952955776,6,5,0.0761972124
1763952955854,6,5,0.0636609294
1763952955919,6,5,0.063635685
1763952955984,6,5,0.06444847220000001
1763952956050,6,5,0.063906973
1763952956117,6,5,0.0650985926
1763952956185,6,5,0.0659125648
1763952956253,6,5,0.0632382738
1763952956317,6,5,0.066291162
1763952956385,6,5,0.064679181
1763952956452,6,5,0.062902116
1763952956516,6,5,0.0637044754
1763952956582,6,5,0.065321146
1763952956650,6,5,0.063994034
1763952956716,6,5,0.063527736
1763952956781,6,5,0.0670229564
1763952956853,6,5,0.063577415
1763952956918,6,5,0.0646274142
1763952956985,6,5,0.0656049718
1763952957052,6,5,0.0629390822
1763952957117,6,5,0.0633829106
1763952957182,6,5,0.063363004
1763952957247,6,5,0.0641826232
1763952957313,6,5,0.0630532998
1763952957378,6,5,0.06348987639999999
1763952957443,6,5,0.06423134
1763952957509,6,5,0.06328821
1763952957574,6,5,0.0645799474
1763952957641,6,5,0.0651818346
1763952957708,6,5,0.0644401446
1763952957774,6,5,0.063924034
1763952957840,6,5,0.0656648784
1763952957907,6,5,0.0649731496
1763952957974,6,5,0.0656054688
1763952958041,6,5,0.0652116124
1763952958108,6,5,0.0670516826
1763952958177,6,5,0.0705157644
1763952958249,6,5,0.0664680102
1763952958420,1,10,0.016534703300000002
1763952958506,1,10,0.0220222179
1763952958537,1,10,0.024608808399999998
1763952958565,1,10,0.025229660100000002
1763952958596,1,10,0.0210952421
1763952958623,1,10,0.0239296781
1763952958653,1,10,0.023274821600000002
1763952958683,1,10,0.0248596237
1763952958714,1,10,0.0247618589
1763952958743,1,10,0.0233341746
1763952958772,1,10,0.023228449800000002
1763952958799,1,10,0.0224483488
1763952958827,1,10,0.0226038091
1763952958855,1,10,0.023640480399999997
1763952958883,1,10,0.023516181
1763952958911,1,10,0.023705994600000002
1763952958941,1,10,0.022741038
1763952958968,1,10,0.0224935819
1763952959001,1,10,0.023029202600000003
1763952959028,1,10,0.0228885442
1763952959056,1,10,0.0234632946
1763952959084,1,10,0.023184161800000002
1763952959112,1,10,0.024237597899999998
1763952959142,1,10,0.0227416524
1763952959169,1,10,0.0239924611
1763952959197,1,10,0.0225652258
1763952959224,1,10,0.022640183
1763952959252,1,10,0.022949822
1763952959279,1,10,0.0238080853
1763952959307,1,10,0.023079542800000002
1763952959335,1,10,0.024528125100000003
1763952959363,1,10,0.0230802342
1763952959390,1,10,0.0230996292
1763952959418,1,10,0.0230627822
1763952959445,1,10,0.022975295899999998
1763952959473,1,10,0.0279056276
1763952959504,1,10,0.0234344145
1763952959532,1,10,0.0244348391
1763952959561,1,10,0.023219257
1763952959588,1,10,0.0233085917
1763952959615,1,10,0.0227365705
1763952959642,1,10,0.0230974081
1763952959671,1,10,0.023613594300000002
1763952959697,1,10,0.0233574719
1763952959725,1,10,0.0234943668
1763952959752,1,10,0.0244746714
1763952959779,1,10,0.0223785759
1763952959806,1,10,0.0240592398
1763952959834,1,10,0.0230766638
1763952959861,1,10,0.0227716575
1763952959888,2,10,0.0297144448
1763952959923,2,10,0.0296562269
1763952959958,2,10,0.030676634600000002
1763952959994,2,10,0.0310892934
1763952960030,2,10,0.033843438200000006
1763952960068,2,10,0.0296673365
1763952960102,2,10,0.0313006278
1763952960137,2,10,0.031002870600000003
1763952960173,2,10,0.0300305599
1763952960208,2,10,0.0304056051
1763952960243,2,10,0.0299711139
1763952960278,2,10,0.0314015789
1763952960314,2,10,0.0313403567
1763952960350,2,10,0.0348651928
1763952960389,2,10,0.030769876800000002
1763952960424,2,10,0.028872156399999998
1763952960458,2,10,0.031481385699999996
1763952960494,2,10,0.030323715
1763952960528,2,10,0.031973806199999996
1763952960564,2,10,0.031145047399999997
1763952960599,2,10,0.0304948195
1763952960636,2,10,0.0299881818
1763952960671,2,10,0.0302657928
1763952960705,2,10,0.0296677013
1763952960740,2,10,0.031013577
1763952960775,2,10,0.0313610977
1763952960810,2,10,0.0319947866
1763952960846,2,10,0.0303764745
1763952960881,2,10,0.029564767399999997
1763952960916,2,10,0.031246288100000002
1763952960951,2,10,0.031609268600000004
1763952960988,2,10,0.0322614492
1763952961023,2,10,0.030575588100000002
1763952961058,2,10,0.030319521600000003
1763952961093,2,10,0.0323233197
1763952961128,2,10,0.030051913
1763952961163,2,10,0.030638303
1763952961199,2,10,0.0329303999
1763952961236,2,10,0.0374327815
1763952961279,2,10,0.030601492600000002
1763952961316,2,10,0.029992640100000002
1763952961351,2,10,0.0318954174
1763952961386,2,10,0.0340745155
1763952961426,2,10,0.035510457200000005
1763952961465,2,10,0.035856082899999996
1763952961504,2,10,0.034002079
1763952961541,2,10,0.0311110985
1763952961576,2,10,0.031541741899999996
1763952961610,2,10,0.0325804384
1763952961646,2,10,0.0308655905
1763952961681,3,10,0.0324766925
1763952961717,3,10,0.0367645198
1763952961759,3,10,0.0350909909
1763952961800,3,10,0.0352621371
1763952961839,3,10,0.0315463475
1763952961874,3,10,0.031952161300000004
1763952961910,3,10,0.0304535005
1763952961946,3,10,0.031225533
1763952961981,3,10,0.0392395655
1763952962026,3,10,0.0344714109
1763952962062,3,10,0.0334566272
1763952962098,3,10,0.0317808923
1763952962133,3,10,0.0325660494
1763952962168,3,10,0.031698989600000005
1763952962204,3,10,0.0309275854
1763952962240,3,10,0.0311169433
1763952962276,3,10,0.0387615535
1763952962321,3,10,0.0319611706
1763952962357,3,10,0.0317922109
1763952962392,3,10,0.0318596257
1763952962428,3,10,0.0328182334
1763952962464,3,10,0.0319403378
1763952962499,3,10,0.0322294245
1763952962534,3,10,0.0326929999
1763952962569,3,10,0.0315868286
1763952962604,3,10,0.0316566048
1763952962640,3,10,0.0330524079
1763952962676,3,10,0.0307983912
1763952962712,3,10,0.0293747211
1763952962747,3,10,0.031979152600000005
1763952962782,3,10,0.031757133
1763952962817,3,10,0.0297896617
1763952962852,3,10,0.0323003804
1763952962889,3,10,0.0328671017
1763952962924,3,10,0.031036084399999997
1763952962959,3,10,0.0326007612
1763952962993,3,10,0.0327035003
1763952963029,3,10,0.032391761899999996
1763952963064,3,10,0.0322002556
1763952963101,3,10,0.034689450299999994
1763952963144,3,10,0.0327071856
1763952963180,3,10,0.0321354518
1763952963215,3,10,0.0327227213
1763952963251,3,10,0.0332793869
1763952963287,3,10,0.0325719392
1763952963324,3,10,0.0311531559
1763952963359,3,10,0.039579248899999996
